Data;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31
01/03/1962;0;0;0;0;6,2;7,1;0;0;0;0;6,1;8,4;2;7,1;0;4;0;17;6,4;12,1;4,1;0;0;0;0;0;0;0;0;10,2;17,1
01/02/1962;0;0;2;0;0;0;0;0;3,1;0;0;0;0;0;0;7,2;0;0;4;0;1;0;4,1;0;0;0;0;3,1;;;
01/01/1962;0;0;5,2;0;0;0;0;6,1;8,2;4,1;0;0;0;7,4;4;3,1;7,4;0;0;0;0;0;0;0;0;0;9,2;0;0;0;0
01/12/1961;0;5,1;0;0;5;8;7,2;9,1;5,2;6,3;0;0;4;0;7;7,1;1;7;9;5;0;0;0;0;5;6,2;4,1;5,3;7,2;0;0
01/11/1961;0,2;0,7;0,4;4,1;0,6;0,1;0;0;0;0;0,8;0;0;5,3;0,3;0;0;0;0,5;4,1;6,2;0,7;0,1;10,1;9,2;0;11,4;10;0;0;
01/10/1961;0;0;0;0;0;0;0;0;0;10,2;4,1;0;0;0;0;0,4;2,1;0;0;0;0;0;0;0;0;4,2;0;0,5;0;6,1;10,1
01/09/1961;0;0;0;0;0;0;5,1;3;2,2;1;2;2,1;2;4,1;1;3,2;0;0;0;0;0;0;0;0;0;0;0;5,1;6,2;8,4;
01/08/1961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0,8;0,8;0;7;0,2;0
01/07/1961;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1961;0;0;0;0;0;14,5;0;0;0;0;35,4;21,4;30,2;0;7,2;0;0;0;0;0;0;12,3;0;0;0;0;0;0;0;0;
01/05/1961;0;0;8,4;4,2;2,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1961;0;0;0;22,4;20,3;10,2;9,1;0;0;4,2;0;0;0;0;12,4;4,1;0;0;0;0;9,4;0;0;0;0;0;0;0;7,5;0;
01/03/1961;0;0;0;0;0;0;19,4;0;0;14,2;0;2,1;4,2;0;32,5;0;0;19,4;12,5;0;6,2;0;0;0;0,2;0;4,2;0;0;4,2;0
01/02/1961;0;0;18,4;4,3;0;0;0;4,2;0;0;0;0;0;0;7,1;6,4;0;0;7,2;0,6;0;0,8;0,9;10,4;11,2;10,5;9,2;7,4;;;
01/01/1961;10,2;17,4;7,3;0;4,1;0;0;0;0;11,2;28,4;0;9,4;0;0;0;6,4;0;13;14;17,5;0;3;0;0;0;0;2,5;31,5;6;8,5
01/12/1960;4,5;0;0;0;0;8,2;13,5;0;0;0;0;0;0;0;0;9,3;0;0;8,2;0;0;0;0;0;0;0;0;6,2;6,4;0;0
01/11/1960;0;10;0;0;11,2;4,3;0;0;18,2;0;22,2;9,2;6,4;8,2;10,2;0;0;0;0;10;13;3,5;0;0;12,4;0;0;9,3;0;0;
01/10/1960;0;0;0;0;0;0;7,2;0;7,5;0;0;0;0;0;0;0;0;10,2;0;12,2;0;0;0;10,2;8,4;3,5;0;0;0;0;0
01/09/1960;17,2;0;0;0;0;0;0;0;0;0;0;0;9,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;
01/08/1960;16,2;10,2;0,6;0;0;0;0;0;0;0;0;0;0;0;18,2;5,2;0,3;12,2;0,3;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,2;5,2;0;0;0
01/06/1960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;20,2;10,2;11;0;0;10,2;0;0;
01/05/1960;14,2;0;0;0;0;0;0;0;0;0;0;0;0;10,2;0;0;0;0;20,2;40,2;20,2;0;0;0;0;0;0;0;0;0;0
01/04/1960;0;0;0;0,8;12,2;0,6;10,2;0;0;0;0;0;0;0;0;0;0;0;62,2;12,2;0;0;0;0;0;0;0;0;0;0;
01/03/1960;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0
01/02/1960;0;0;0;0;0;0;0;0;0;14,2;4,2;0,8;0;0;0,9;0;0;0;17,2;0,2;0,6;0,4;0,5;0;0;0;0;0,6;0;;
01/01/1960;16;0;0,6;0;0;0,6;32,2;21,4;0,6;70,2;10;35;0;0;0,6;0;0;0;0;0;0;10;0;0;0;0;0;14;0;0;0
01/12/1959;0;12;0;14;0;0;0;0;12;0;10;0,6;0;0;0;0;0;12;0;0;15,2;20;0;0,6;0;0;0;0;0;0;0
01/11/1959;0;0;0;0;0;20;0;16;0;0;0;12;10;0;0;0;0;0;0;0;0,6;0;0;0;18;33,2;0;0;0;0;
01/10/1959;0;0;0;10;12,2;0,7;0;0;0;0;12;10;0;0;0;10,2;0;0;21;0;10,2;10,6;0;0;0;0;0;0;10;0;0
01/09/1959;0;12;12,2;28,2;0;0;0;0;0;0;0;10;0;0;0,6;0;0;0;0;0;0;0;0;0;0;22,2;0;22,4;0;0;
01/08/1959;22,2;21,2;6,2;0;0,2;0;7,2;0,6;0;0;0;0,6;0,2;0,2;10,2;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0,2
01/07/1959;0;0;0,6;0;0,4;0;0,6;0,8;0;0,6;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0,6
01/06/1959;0;10,2;0;0;10,2;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0,7;0;0;0,7;0;0;0;0;0;0;0;
01/05/1959;0;0;0;0;0;0;0;0;0,9;0,6;0;0;0;0;0;0;0;0;0;20;21;0;0;0;0;0;0;0;12;0,6;0
01/04/1959;0;0,7;0,8;0;0;0,9;0,9;10;0;0;20,2;0;0;0;0;0;0;0;0;0;0,6;0;0;28;0;20;0,9;0;0;0;
01/03/1959;0;0;0;0;0;0;0;0;0;0;20;0;16;0;0;0;10;17;0;10,2;0,7;0,8;0;0,6;0,7;0;0;0;0;0;0
01/02/1959;0;0;0;24;32;19;18;10;0;94;0;0;10;0;10;10,2;20;0;0;0;10;0;0;0;16;0;0;0,3;;;
01/01/1959;0;0;0;10;18;20,2;0;10,2;0;0;10,2;0;20;0;0;10;14;22,4;10;0;0;0;0;24;0;0;0;19;0;0;10
01/12/1958;10,2;0,6;0;0,6;0;0;0;0;0,9;0;12;10,2;0;33,4;0;0;10;12;15;22;26;0;0;0;0;0;0,6;0;0;0;0
01/11/1958;12;0;0;10,2;0;0;0;0;0;0;20,2;16;19;0,9;0;0;0;0;10,2;12;0;0;0;10,2;20,4;0;0;0;0;0;
01/10/1958;0;0;0;0;0;0;24,4;0;0;0;20;0;0;0;0;0;0;22;12;0;0;0;0;22,4;0;15;20;10,2;12,2;0;10,2
01/09/1958;0;0;0;0;0;0,9;12;10;19;22;0;0;12;10;0,9;0;0;0;0;0;0;0;0;12,2;10,2;0;0;0;0;0;
01/08/1958;0;0;10;20;0;0;0;0;0;0;0;0;0,6;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0,6
01/07/1958;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;10;0;0;0;0;0;0,6;0;0;0;12;0;0;0,6;0;0
01/06/1958;0;0;0;0;0;0;0;0;0;0;0,6;0;0,6;10;0;0;10;22;0,6;0;0,6;0,8;0;0;0;0,6;0;0,8;0;0;
01/05/1958;0;0;12;6,8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18,2;10,2;0;6;10;10,6;20;0;0;0
01/04/1958;10,2;0;0;0;0;0;0;0;0,6;0;0;0,6;12;0;0;0,6;0;0;10;0;10;0;12;0;0;0;0;0;0;0;
01/03/1958;10,2;0;9,2;0;0;10;0;10;0;0;0;0;0;20;6;12;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0
01/02/1958;0;0;0;0;0,6;0;12,2;10;0,2;12;0;0;0;0;0,6;0;0;0;20,2;0;21;10;0;0;0;10;20;6,2;;;
01/01/1958;0;0;12;0;0;0;0;0;0;0;0;12;0;0;14,6;10,2;14,2;18,2;0;0;0;0;0;0;12;0;0;0;0;0;0
01/12/1957;10;40,2;0,6;0;0;0;0;10;10;12;0;0;14;0;0;0;17;10;0;0;12,4;0;0;0;0;0;10;0;0;0;0
01/11/1957;0;0;18,2;0;0;0;0,2;10,2;0;10,2;0;0;0;0;0;0,6;0;0;0;0,6;10,2;0;0;0;0;0;0;0;0;0;
01/10/1957;0;0;0;0,2;0;0;0,4;0;0;0,2;18,4;20,6;0,4;0;0;0,2;0,2;0;0;12;14;10,2;18;0,2;0;0,6;18,6;48,2;0;0;0,2
01/09/1957;0,4;6;28,2;58,4;0;0;0;38,4;0;0;0,2;0;28,4;0,4;0,6;62,2;0;0;12;0;18;38,4;60,2;12;0;0;0;0,2;0;0;
01/08/1957;16;8;0;0;0;0;0;0,1;0,2;0;0;18,2;0;10;0;0;18,4;10;28,4;0;6,6;0;0;0;0,6;0;0,2;0;0;9;12
01/07/1957;16,2;28,4;9,2;38,6;12,2;9;0;0;0;0;0;0;0;36,4;66;66,4;0;8;10,2;11;0;0;0;12;0;0;0;0;0;18;20,6
01/06/1957;0;0;0;0,2;0;26,2;28;10,2;0;0;0;10;12,4;0;0;0;6,2;0;0;0;0,2;0;0;0;0;0,2;0;20,2;22,2;6;
01/05/1957;0;0;0,2;0,4;10,2;0;0;0;0;0,4;0;0;0,2;0;0;0,4;10,2;0,4;0;0;0,2;0;0;0;0;0;6,4;10,2;0;0;0
01/04/1957;0;0;0;0,2;0;0;0,4;0;0,4;0;0,2;0;0,4;0;28,4;0;0;0;0,4;0;0;0;0,2;16;6;9;0;0;0;18,2;
01/03/1957;0;10,2;0;9,1;0,2;0;8,4;0;0;0;0,2;4;28,4;0;18;0;0;0;0;0;12;0;14,2;0;0;0,2;18,4;0;8,2;0;28,2
01/02/1957;10;28,2;10;0;0;0;0,2;10;12,2;10,4;0;0;0;0;10,4;0;0;0,2;0;0;0;0;0;0;0,2;0;8,6;0;;;
01/01/1957;0;0;0,1;0;0;0;10,2;6;12,2;0;0;0;0,2;0,4;16,2;32,4;4,2;0;10,2;60,4;0;50,2;42,2;10,2;12,2;6,4;0;4,2;0;0;6,2
01/12/1956;0;0;0;0;0;38,2;0,4;0,2;0;0;0;0;0,2;6,4;22,4;0;0;0;6,2;0,4;0;0;12;6,2;0;0,2;0;0;0;0,2;0
01/11/1956;0;0;0;0,2;0;0;0,2;0,2;8,2;0;0;0;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/1956;0;0;0;0;0,2;0;0;0;18,2;14,4;10;5,2;0,4;0;0;0;12;0;0;0;0;12;66,2;16;0;0;0;6,2;0;12,2;10,4
01/09/1956;0;0;0;0,2;0;0;18,2;0;10,2;15;0;0,2;0;4,2;0,3;6,2;10,1;0;0;0;0;0;5,2;0;0;15,2;0;0,2;0;0;
01/08/1956;34,2;22;21;18;0,4;0;0,2;0;0;0;0;0,2;0;0;0,1;0;0;0,2;0;0;0;0,2;0;10;0;0;0;0;0;0;0
01/07/1956;0;0,2;0,1;0;6,2;0;0;0,2;0;0;0;0;0;6,2;9;6,2;6;0;0;0;0;0;8,2;18,2;10;0;0;2,2;0;0,2;24,4
01/06/1956;12,2;10;4;10,2;0;0;0,2;0;0;0;10;9,2;10;0,2;0;0;0;10,2;0,4;0;0;0,4;0,6;9,2;0;6;10,2;0;0;0;
01/05/1956;0,2;14,2;0;0;20;10;12;0,6;8,2;10;0;0;0;0;0;0;0;0,1;0;0;10;0,2;0;10,2;16;0;0;0;0;0;10,2
01/04/1956;0;0;0;0,1;0;28,2;18;20,2;0;0;0,4;10;0;0,2;0;0,2;10,4;0,1;14;0,2;0;0,4;10,2;0;0;0;10;22,2;9,2;0;
01/03/1956;6,2;0;0;0;0;0,4;0;0;0,1;6;0;0,1;0,1;0;6,2;10,2;0;10,4;0;0;0;0,3;0;12;0;10;0;16;6;12,2;0,2
01/02/1956;0,6;0;12,1;0;0;0;0,1;0;0,2;0,2;0,6;0,7;31,2;0,2;0,6;10;0;0;0,2;0;0,1;6,2;18,2;0;12;0;0;14;0;;
01/01/1956;0;0;0;0,1;0,2;0,2;0;18,2;0;0,2;0;0;0;0,1;0;0;9;28,1;30,2;0,4;0;12;0;0;28,2;0;0,2;12;14;0;12,1
01/12/1955;9,1;10,2;30,1;16;0;0;0,2;0;0;0;0;0;0;0,1;0;36,2;0;0;0;0;0;0;4,2;0;0;16,2;0;0;0,2;12;18
01/11/1955;21;32,2;33,1;0;0;0;0;0;0;10;21;0,2;0;0;0;0;0;9;0,3;0,2;0,3;4,2;0;0;0;0;0;0;0;0;
01/10/1955;0;10;0;0;0;0,1;0;0;0,2;19,1;0;0;22;17;0,1;0;0;10,1;0;0;0;0,1;0;0,2;0;0;0;32;0;0;0
01/09/1955;0;0;21,2;10;4,4;0;0;0;0;0;0,2;0;0;0;0;0,2;0;0;0,1;0;0;0;0,2;0;0;0;0,2;0;0,1;0;
01/08/1955;0;0,3;0;0;0;0,1;0;0;0;1,4;0;0;0;0;9,1;0;0;0,1;0;0;0;0,1;0,6;14,2;20,4;10,1;6;28,2;14;0,2;0
01/07/1955;0;10,1;21,2;24,1;9,1;18,2;9;12,2;4,1;0,2;0;0;0;0;0,2;0;0,3;0;0,1;0,2;0;0,3;0;0;0;0,2;0;0,3;0,4;18,2;0,3
01/06/1955;12,1;0,2;0;0;6,2;9,1;0;0;7,6;0;0;21;0;35,1;0,2;0,4;14,1;22,1;14,5;20;0;9,1;6,2;0;0;0,3;0;0,1;0,4;0;
01/05/1955;0;0;0;0,2;0;10,1;0,2;0;0;0;0;0;0;0;19,1;0;10,2;0;10,2;14;0;0;0,2;0;0,2;0,3;0;0;0;10,2;9,2
01/04/1955;0;0;6,2;0,2;0,1;0;0;0;0;0;0,6;0;0;0,3;10,2;6,1;0;6,2;8,1;0;0;0;0;0;0;0,1;0;17,2;0;0;
01/03/1955;0;0;0;0;6,2;12;10;6,2;0;0;9,2;4,1;0;0,2;32,2;0;0;0;0;0;10;0;0,3;0;0;0;18,2;6,1;0;0;0
01/02/1955;0;10,2;0;0,6;0;0,2;0;0;0;0;9,2;0;0;0;0;0;0,2;0;0;0;10,2;19;16,2;0;0;0;38,2;4,1;;;
01/01/1955;0;0,6;10,2;0;0;0,1;0;12;0,6;28,2;19;0;0;10,2;0;10,2;6,1;9,2;0;0;0;0;0,2;0;0,4;0;0;0,1;0;2,1;0
01/12/1954;0;0;0;0,2;0;0;0,6;0;0;0,1;0;0;10,2;0;0;0;0;12,2;10;9,2;0;0,1;0;0;0,1;0,3;0;10,1;0;0;0
01/11/1954;0,4;0;0;0;0;0;0;0;0,1;0;12,2;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/1954;0;0;0;0,1;6;0;6,2;0;0;22,2;0;0;10;9;0;16,2;0;0;6,2;0;12,2;10,1;0;0;0;0;0;6,2;10,1;6,2;7
01/09/1954;0;0;0,1;0;0,2;0;0;0,1;0;0;0;0;10,2;0;0;0;0;0;10;0;10;0;0;0;0;10;4,2;28;0;0;
01/08/1954;0;0;0;0;0;0;0;0,1;0,2;0;0;0;0;0;0,2;0;0;0,1;0;0;0;0;12,2;0;0;0,4;0;0;0;0;0
01/07/1954;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0,2;13,1;16,2;0;0;0;0;0;0,2;0;0,1;0;0;0;0;0;0;0
01/06/1954;6,2;0;0;0;18;10,2;9,2;0;0;0;16,2;10,1;0;6,2;0;5,2;7;0;6,2;0;0;0;0;0;0;0;0;0;0;0;
01/05/1954;0;0;0;12;0;0;10,2;0;12;0;11,2;0;35,2;12,4;0;0;10;45;96,2;0;0;0;8,2;0;0;0;0;0;0;0;0
01/04/1954;6;12,2;10;0;0;0;0;0;0;0;0;0;0;12,2;0;6,2;3;0;0;0;0;0;0;0;0;0;0;22,2;0;12;
01/03/1954;8,4;0;0;9,2;0;16,2;0;17,2;0;12;17;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;12,2;14;0;0;6,2
01/02/1954;12,2;0;0;0;0;12,2;33,4;6,2;0;0;0;0;0;0;0;0;0;6,4;12,2;0;0;7;0;0;0;0;0;6,2;;;
01/01/1954;0;0;18,2;17;0;0;6,2;12;10,2;0;0;0;6,2;12,4;19,4;12,2;10,2;6,4;0;0;0;0;10,4;0;0;4,2;0;0;0;0;4,2
01/12/1953;0;12;0;14,2;10,4;7,4;0;0;0;0;0;0;0;6,2;4,4;12,4;6,2;0;0;0;0;0;0;0;0;0;16;14,2;0;0;0
01/11/1953;21;6;0;0;0;0;0;0;0;0;0;6;19,4;0;4,2;0;0;0;18,2;0;4,2;0;0;0;0;0;0;0;6,2;0;
01/10/1953;0;0;10,2;0;16,2;29;0;6;0;0;0;0;10,2;0;4;0;12,2;0;21,2;0;0;18,1;0;0;0;2;10,2;0;0;8,2;0
01/09/1953;0;0;0;0;0;0;21,2;0;0;6,2;0;0;0;8,2;0;16,2;0;0;0;0;0;0;0;27,2;0;0;0;0;0;0;
01/08/1953;0;0;0;0;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,2;0;0;2,2;0
01/07/1953;0;0;0;4,2;0;0;6,2;0;0;18,2;0;0;0;0;0;0;0;0;29,2;4,2;0;0;0;0;0;0;0;0;0;0;0
01/06/1953;4,2;0;0;4;0;0;0;2;0;28,2;0;0;0;0;0;0;0;0;6,2;0;0;0;0;0;0;0;0;0;0;0;
01/05/1953;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;4,2;0;0;0;0,1;0;0;8,2;10,2;10;25,2;12;6;0;0;0;28,2
01/04/1953;0;12;18,2;0;38,2;0;0;28,2;0;0;0;0;0;0;0;21;28,2;0;0;0;0;16,2;0;0;0;0;0;6,2;0;0;
01/03/1953;0;0;20,2;22;0;0;0;0;0;0;2;28,2;0;0;0;4,2;0;0;0;0;12,2;0;0;12;0;0;28,2;0;0;0;0
01/02/1953;6,2;32,2;0;0;0;0;0;0;0;0;17,2;9,2;10,2;0;0;0;0;0;0;0;0;0;0;10,2;20,2;0;0;0;;;
01/01/1953;9,2;0;6;12,2;25;6,2;18,4;28,2;12;0;0;0;18,2;0;26;8,2;0;0;0;0;0;0;0;4;8,2;0;0;0;12,2;22;0
01/12/1952;0;0;0;0;9,2;0;0;0;0;0;0;32,2;0;4,2;0;0;0;0;6,2;0;0;6,2;0;0;0;12,2;0;0;0;0;10
01/11/1952;0;25,2;6,2;6,2;0;0;0;0;0;4,2;0;0;0;0;0;0;0;4,2;25,2;28;0;0;0;0;0;0;12;9,4;0;6,2;
01/10/1952;0;0;0;0;0;0;0;25,2;19,2;0;0;0;0;28,2;0;0;0;0;0;26,2;0;3,2;9,2;0;7,2;0;0;5,2;0;0;0
01/09/1952;0;0;0;4,2;9,2;25,2;12,2;0;0;0;0;0;18,2;0;19,2;0;18,2;22,2;4,2;0;0;0;0;0;0;0;0;0;0;0;
01/08/1952;0;0;0,1;0,1;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0,7;0;0;0;0;0;0;6,2;5,2;0;0;0;0
01/07/1952;0;0;0;0;0;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,2;0;0;0;0;0;0;0;0
01/06/1952;0;0;0;0;0;8,2;0;0;6,2;0;0;10;12,2;25,2;10,2;17,2;26,2;25,6;0;0;0;0;0;0;0;0;0;0;0;0;
01/05/1952;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;4,2;0;0;0;0;0
01/04/1952;10,2;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/1952;0;0;8,2;0,2;0;0;0;0;36,2;8,2;0;12,2;0;0;10,2;12;9,2;0;8,2;0;0;0;0;0;10;6,2;0;0;0;0;0
01/02/1952;6,2;12,2;32,2;0;0;12,2;9,2;18;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;0;0;10,2;12,2;9,2;11;0;;
01/01/1952;9,2;0;4,2;0;0;0;0;21,2;6,2;0;0;15,2;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;0;6,4;0;0
01/12/1951;0;0;0;0;0;10;0;6,2;0;0;0;0;0;0;0;10,2;0;0;0;0;6,2;0;9,4;0;0;0;0;6,8;0;0;0
01/11/1951;0;0;0;0;0;10,2;9,2;0;0;0;0;0;6,2;0;12,2;0;0;0;0;0;0;0;0;10,2;9,2;0;0;6,2;0;0;
01/10/1951;0;0;0;0;8,2;10,2;0;0;0;0;0;0;0;11;14,2;20,2;0;0;36,2;0;0;0;0;0;10;6,2;0;22,2;6,2;0;0
01/09/1951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11,2;0;0;0;0;0;0;0;4,2;0;0;0;0;
01/08/1951;0;0;0;0;8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;10,6;0;10,2;0;12;0;0;0;12;10;0
01/07/1951;0;0;0;18,2;0;0;0;0;0;12,2;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;0;0;0;0;0;0
01/06/1951;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,2;0;12,2;6,2;0;
01/05/1951;0;0;10,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10;0;0
01/04/1951;0;19,2;0;0;0;6,2;0;0;0;0;0;0;6,4;0;10;0;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/1951;0;0;0;0;9,2;12,2;10,4;0;0;0;0;8,2;20;22,2;12;8,2;12;0;10,2;0;0;0;6,2;0;0;0;0;0;0;0;0
01/02/1951;0;0;0;10,2;6,8;10;0;0;0;0;0;0;0;0;10;0;11;0;25;22,1;0;0;12;0;0;10;0;0;;;
01/01/1951;0;0;0;0;0;6,8;9,2;0;0;0;0;0;18,2;13;0;0;0;25;6,2;0;0;0;25;28,2;12,2;0;12;0;0;0;0
01/12/1950;0;0;0;12;14,2;0;0;0;0;10;0;14;12;14;6,8;0;0;0;0;0;0;0;12;0;0;10,2;0;14;6,4;0;0
01/11/1950;0;10;0;0;0;0;12;0;0;10;0;0;25;0;0;0;10;0;0;0;11;0;0;0;0;10;0;14;17,2;0;
01/10/1950;0;10;0;0;0;0;12;16,2;0;0;6,2;12;10;0;10;0;12,6;0;6,2;16,2;0;0;0;0;0;10;0;0;0;0;10
01/09/1950;0;0;0;0;0;0;0;10;14;0;0;0;0;0;0;0;0;0;0;0;12;10;0;10;0;0;0;0;0;0;
01/08/1950;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1950;12;0;0;0;10;0;10;12,2;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0
01/06/1950;0;0;0;0;0;10;12;0;0;0;0;0;0;0;0;13;0;0;0;0;0;6,2;0;0;6,3;0;0;0;0;0;
01/05/1950;0;0;0;12;0;8,6;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;6,8;0;0
01/04/1950;11;0;0;0;0;0;0;0;0;0;0;0;10;0;12;10;0;21;0;0;0;0;0;0;10;12;14;0;6,8;0;
01/03/1950;0;12,2;35;25;12;32;22;10;21,2;0;0;0;0;10;0;12;0;10;12;21,2;0;6,8;0;10;0;12;0;10;0;0;12,2
01/02/1950;0;28;0;22;21;0;0;12;0;0;21;0;10;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;;;
01/01/1950;0;0;10;0;21;0;0;10;0;12;10;0;12,2;0;0;0;10;12;21;26,2;0;0;12;0;0;0;0;12;0;22;0
01/12/1949;12;0;0;0;0;0;60;10;0;0;0,7;0;0;0;0;0;10;0;0;0;0;6,8;0;0;0;0;10;0;0;0;0
01/11/1949;0;0;0;0;0;10;0,7;0;14;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;
01/10/1949;0;0;0;0;12;0;0;12;0;0;0;0;14;0;0;0;0;6,8;0;0;4,2;0;0;0;0;0;0;0,7;12;0;0
01/09/1949;0;0;0;0;0;0,1;0;0;0;10;0;12;0;0;12,2;0;0;10;0;0;0;12;20;0;0;0;0;0;0;0;
01/08/1949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;28,2;0;0;0;0;0;0;0;0
01/07/1949;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;6,4;0;0;0;10;12,2;0;0;0;0;0;0;0;0;0
01/06/1949;0;0;0;0;10;0;0;0;21;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01/05/1949;0;0;0;10;12;0;6,2;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0
01/04/1949;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;22;12;0;0;0;0;0;
01/03/1949;0;0;17;0;12;0;25;21,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;6,8;0;0;17;0
01/02/1949;0;0;0;0;10;0;12;22;0;0;0;0;0;0;0;24;0;0;0;0;22;0;0;0;0;0;0;12;;;
01/01/1949;0;0;0;0;0;0;10,2;0,6;12;0;6,2;0;0;0;0;12;0;25;0;0;0;0;0;0;0;0;0;0;0;12;0
01/12/1948;0;0;0;0,1;0;0;0;0;17,1;0;0;10;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;6,8;0;0;0
01/11/1948;0;0;0;0;0;0;0;10;0;0;0;0,7;0;0;0;0;0,6;0;0;0,7;0;0;0;0;0;0,1;6,8;0;0;0;
01/10/1948;0;0;0;0,3;0;0;0;0;0;0,4;6,2;0,1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;22;21;0;0
01/09/1948;0;0;0;0;0;0;0;0;0;0;0;10;6,8;0;0;0;0;0,6;10;0;0,3;0;0;0;0;0;0,6;10;0;0;
01/08/1948;0;0,1;0;0;0;12;10;38;0;0;0;10;21;0;0;0,1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0
01/07/1948;0;0;0;10;0;0;0;0;0;0;0;6,8;0;12;0;0;0;0;0,2;0;0;0;10;0;11;0;16;22,4;9,2;10;0,7
01/06/1948;0;0;0;0;0;0;0;0,2;0;0;0,1;0;0;0;0;0;0;0,2;0;0;0,1;0,2;0;0;0,1;0;0;0;0;0;
01/05/1948;0;0;0;0;0,2;0;0;0;0,4;0;0;0;0,2;0;0;0;0;24,2;10;0,6;0;0;0;0;34;0;0;0;0,2;0;0
01/04/1948;0;0;10,2;47;0;0;0;0;12;0;0;0;0;0;0;0;0;0;10;0;18;0;0;0;0;0;0;0;0;0;
01/03/1948;0;0;0;0;0;0;10;0;0;0;14;12;0;0;0;0;0;0;10;0;0,6;0;0;19,2;0;10;0;0;0;0;0,6
01/02/1948;0;0;0;28;0;6,8;35,6;0;0;0;6,8;0;14;0;14;0;0;0;0;0;0;0;0;10;0;0;12;0;22,2;;
